f1,f2,f3,f4,f5,f6,f7,Class
9,45,1,1,0,0.06400000000000003,0.4496470588235296,0
22,0,2,0,0,0.25169565217391304,0.08547826086956525,-1
12,0,1,1,0,0.06460000000000005,0.05700000000000004,-1
6,2,2,0,0,0.16483333333333333,0.055000000000000014,1
1,0,0,0,0,0.0,0.0,1
36,4,4,3,0,0.09881818181818174,0.06684848484848485,-1
1,1,0,0,0,0.0,0.0,1
24,5,2,1,0,0.15566666666666643,0.13433333333333314,-1
11,2,1,0,0,0.07614285714285718,0.12161904761904746,-1
3,1,0,0,0,0.027200000000000002,24,1
4,1,1,0,0,34,0.03,1
16,1,3,0,0,0.06548148148148153,0.05777777777777781,0
19,4,2,0,0,0.05970731707317077,0.18473170731707309,1
40,31,1,3,0,0.10929268292682916,0.17048780487804907,-1
7,1,0,0,0,0.3755,0.06,1
7,0,0,0,0,0.06800000000000003,0.060000000000000026,0
4,1,0,0,0,0.04533333333333334,0.04,1
9,1,2,0,0,0.06800000000000003,0.18685714285714286,1
2,1,0,0,0,0.0408,36,0
11,0,1,0,0,0.06658333333333338,0.1986666666666669,0
21,2,1,1,0,0.1748461538461539,0.13269230769230755,0
36,3,5,2,0,0.22426506024096382,0.11727710843373496,0
4,1,1,1,0,68,0.06,1
7,1,1,0,0,0.06587500000000004,0.20250000000000007,0
3,1,2,0,0,68,0.06,0
2,1,0,0,0,0.0408,36,0
1,1,0,0,0,0.0,0.0,1
4,0,0,0,0,0.027200000000000002,24,1
14,1,0,0,0,68,0.06,0
1,1,0,0,0,0.0,0.0,1
1,1,0,0,0,0.0,0.0,1
15,1,2,2,0,0.15426229508196704,0.06642622950819675,0
28,3,1,1,0,0.11268131868131856,0.09399999999999985,1
6,0,1,1,0,314,0.06,-1
3,0,0,0,0,0.0,0.0,-1
19,0,1,1,0,0.07636734693877556,0.16938775510204077,-1
40,4,2,0,0,0.14855670103092775,0.08886597938144308,0
6,0,1,0,0,0.09650000000000002,0.055000000000000014,1
7,2,1,1,0,106,0.09999999999999999,1
1,0,0,0,0,0.0,0.0,0
6,2,0,0,0,0.07436363636363637,0.03272727272727272,1
18,4,1,1,0,0.07421818181818185,0.18109090909090939,0
5,1,1,0,0,0.049866666666666684,0.04400000000000001,-1
6,1,1,1,0,0.11075,0.0525,-1
18,3,3,1,0,0.058083333333333376,0.11520833333333334,1
1,1,1,0,0,0.0,0.0,1
8,1,0,0,0,0.12494444444444446,0.0725555555555556,-1
48,0,7,2,0,0.10908724832214749,0.15559731543624114,0
1,0,0,0,0,0.0,0.0,1
1,0,0,0,0,0.0,0.0,0
5,0,1,0,0,0.06276923076923079,0.0553846153846154,-1
1,0,0,0,0,0.0,0.0,1
5,1,1,0,0,68,0.06,-1
10,2,0,0,0,0.10225000000000001,0.0975,-1
12,1,0,1,0,0.10216666666666668,0.09766666666666668,1
28,1,2,0,0,0.05950000000000004,0.10769999999999998,0
3,1,0,0,0,0.025500000000000002,0.0225,-1
2,0,0,0,0,34,0.03,0
11,1,0,0,0,68,144,1
7,1,1,0,0,0.08063157894736844,0.05210526315789477,0
6,1,2,0,0,0.1022,0.054000000000000006,-1
19,4,0,4,0,0.06934615384615389,0.06273076923076927,1
13,2,4,2,0,0.061419354838709715,0.10838709677419357,0
9,2,1,1,0,0.09953846153846156,0.1966153846153846,1
8,0,0,2,0,0.18514285714285714,0.18457142857142858,1
1,1,1,0,0,0.0,0.0,0
1,1,0,0,0,0.0,0.0,1
7,0,1,1,1,0.07436363636363637,0.07090909090909091,0
24,1,5,1,0,0.3189387755102041,0.08024489795918371,0
2,1,0,0,0,0.0,0.0,0
15,3,1,1,0,0.07203921568627455,0.20462745098039248,0
13,2,1,0,0,0.06800000000000003,0.08100000000000003,-1
22,0,2,0,0,0.0780571428571429,0.05828571428571432,0
8,1,0,0,0,0.059500000000000004,0.27449999999999997,1
6,0,0,1,0,0.09242857142857144,0.05571428571428573,0
1,0,0,0,0,0.0,0.0,0
4,0,1,0,0,0.02266666666666667,0.02,0
10,1,2,0,0,0.07592307692307697,0.1350769230769231,1
14,1,1,0,0,0.07050000000000003,0.049285714285714315,-1
10,1,3,0,0,0.07080000000000003,0.3334400000000002,-1
18,96,1,0,0,0.09084848484848489,0.060969696969697,-1
41,6,2,3,0,0.2436444444444448,0.07333333333333317,-1
11,1,0,0,0,0.1012432432432433,0.2668108108108111,1
1,1,1,0,0,0.0,0.0,1
8,0,1,0,0,0.17542857142857143,116,1
1,0,0,0,0,0.0,0.0,0
13,1,3,1,0,0.06800000000000005,0.07965217391304351,1
4,0,1,0,0,68,0.06,1
30,1,3,1,0,0.07541176470588218,0.07929411764705876,-1
11,1,2,1,0,0.17341666666666658,0.06633333333333336,-1
14,1,0,0,0,0.1121666666666666,0.05375000000000004,-1
7,2,2,0,0,0.17050000000000004,0.32249999999999995,1
8,3,2,0,0,0.0990909090909091,0.13672727272727273,1
25,0,1,1,0,0.16764444444444443,0.12826666666666642,0
3,16,0,0,0,0.05666666666666667,0.049999999999999996,0
7,2,1,0,0,0.07338461538461538,0.06923076923076922,1
3,1,1,1,0,68,0.06,0
39,2,4,1,0,0.26230882352941154,0.07523529411764701,-1
2,1,0,0,0,0.05666666666666667,0.049999999999999996,1
41,0,2,3,0,0.27381481481481507,0.09264814814814815,-1
35,1,5,3,0,0.11626666666666655,0.12951666666666695,-1
9,53,1,3,0,0.17049999999999998,0.1838333333333332,-1
11,1,0,2,0,0.062212765957446854,0.09063829787234041,-1
13,1,3,1,0,0.307181818181818,0.11890909090909094,-1
17,2,5,0,0,0.11053333333333323,0.1563999999999998,0
3,1,0,0,0,0.01942857142857143,0.017142857142857144,-1
33,2,6,2,0,0.17254545454545436,0.06593939393939395,0
14,1,1,0,0,0.06952173913043483,0.1994782608695655,0
35,14,3,0,0,0.27340625,0.09503124999999979,0
9,1,2,1,0,0.09430769230769233,0.22676923076923078,0
5,1,2,0,0,0.05828571428571429,0.05142857142857143,0
5,1,0,0,0,34,0.03,-1
19,1,1,1,0,0.06800000000000005,0.15690909090909094,-1
19,2,1,1,0,0.06060869565217396,0.09165217391304348,0
17,1,4,0,0,0.06638095238095243,0.2673809523809524,1
36,8,2,0,0,0.17963025210084044,0.1061512605042019,-1
1,0,0,0,0,0.0,0.0,1
1,1,1,0,0,0.0,0.0,0
2,1,1,0,0,0.02266666666666667,0.02,1
1,1,0,0,0,0.0,0.0,-1
9,3,0,0,0,0.12657142857142858,0.06,1
10,0,0,1,0,0.11500000000000002,0.05625000000000002,0
6,1,0,0,0,0.09272222222222225,0.0516666666666667,1
3,0,0,0,0,68,0.06,1
8,0,0,0,0,0.06400000000000003,0.13247058823529412,-1
10,0,0,2,0,0.2467692307692307,0.05076923076923078,-1
39,6,1,0,0,0.2801818181818183,0.06467532467532462,-1
2,13,1,0,0,0.0,0.0,1
4,2,1,0,0,68,0.06,1
7,1,1,1,0,0.0990909090909091,0.09272727272727273,0
5,1,0,0,0,0.06233333333333335,0.055000000000000014,-1
21,0,5,0,0,0.24219672131147552,0.12754098360655727,-1
5,1,1,1,0,68,0.06,-1
9,0,1,0,0,0.05010526315789476,0.06631578947368422,-1
2,1,0,1,0,68,0.06,1
38,3,0,1,0,0.16850909090909075,0.07579999999999981,1
35,1,2,2,0,0.06994736842105258,0.12081578947368428,-1
1,3,0,0,0,0.0,0.0,1
12,1,0,0,0,0.12390909090909095,0.3860000000000002,0
7,1,2,0,0,0.04371428571428572,0.18857142857142858,0
1,0,0,0,0,0.0,0.0,-1
8,37,2,0,0,0.09430769230769233,0.12246153846153847,1
3,2,1,0,0,68,0.06,1
23,1,5,0,0,0.08530232558139539,0.05860465116279074,-1
6,1,0,1,0,0.060444444444444446,0.05333333333333333,1
19,12,2,1,0,0.05905263157894741,0.11052631578947367,-1
8,1,0,1,0,0.17733333333333334,0.18053333333333335,1
5,0,2,1,0,68,0.06,0
22,1,4,2,0,0.13738888888888873,0.08666666666666661,-1
33,3,3,3,0,0.2736382978723407,0.14225531914893652,0
6,0,0,0,0,0.17633333333333331,0.034999999999999996,-1
12,1,1,0,0,0.12333333333333336,0.0986666666666667,-1
3,1,1,0,0,0.051000000000000004,45,0
5,1,0,1,0,0.05666666666666667,0.049999999999999996,0
4,1,0,0,0,0.0,0.0,0
6,0,0,0,0,0.07630303030303034,0.0563636363636364,0
10,0,0,0,0,0.06800000000000003,0.2027368421052632,-1
7,1,0,0,0,0.060444444444444446,0.14666666666666664,1
1,1,0,0,0,0.0,0.0,1
21,0,1,0,0,0.2762424242424244,0.09269696969696956,-1
35,0,4,0,0,0.18692156862745093,0.1418039215686276,-1
35,2,3,1,0,0.21531818181818158,0.09013636363636336,1
43,5,5,3,0,0.2127543859649124,0.13710526315789512,0
24,4,1,0,0,0.09859999999999997,0.100342857142857,0
7,0,1,0,0,98,0.04125000000000001,-1
1,1,1,0,0,0.0,0.0,1
9,1,1,0,0,0.05627586206896555,0.10979310344827588,0
3,1,0,0,0,0.05753846153846155,0.05076923076923078,0
1,1,1,0,0,0.0,0.0,1
39,4,0,1,0,0.12405217391304332,0.13307826086956553,-1
4,1,1,0,0,0.054400000000000004,48,0
13,1,0,0,0,0.06565517241379315,0.11696551724137934,1
1,1,0,0,0,0.0,0.0,1
12,0,0,0,0,0.08886956521739132,0.1382608695652174,0
12,1,0,0,0,0.05627586206896555,0.06413793103448279,0
7,1,0,0,0,34,0.24,1
10,1,1,0,0,0.10372727272727267,0.06890909090909095,-1
23,3,3,1,0,0.2076590909090907,0.07665909090909076,-1
15,0,0,0,0,0.06920689655172417,0.054827586206896595,-1
32,3,2,1,0,0.1326382978723401,0.09223404255319131,-1
4,1,1,0,0,68,0.06,0
4,1,1,1,0,0.059500000000000004,0.0525,0
2,1,0,0,0,34,0.03,1
23,4,0,2,0,0.09234920634920635,0.12628571428571403,0
2,0,1,1,0,0.04533333333333334,0.04,1
9,0,0,1,0,0.0585555555555556,0.25255555555555564,0
3,1,0,0,0,0.059500000000000004,0.0525,-1
5,1,1,0,0,0.06528000000000005,0.05760000000000003,0
3,1,1,1,0,0.0,0.0,1
7,2,0,0,0,0.14918749999999997,0.06562500000000003,0
1,1,0,0,0,0.0,0.0,0
1,1,0,0,0,0.0,0.0,-1
20,2,1,2,0,0.08830000000000005,0.13724999999999984,-1
9,1,0,0,0,0.05828571428571429,0.3097142857142857,-1
3,1,1,1,0,0.025500000000000002,0.0225,-1
3,1,1,1,0,0.0,0.0,1
4,1,1,0,0,17,15,0
13,1,1,1,0,0.06962790697674422,0.1544186046511626,0
45,9,2,0,0,0.1652542372881357,0.08357627118644068,0
22,2,2,0,0,0.22456249999999997,0.12218750000000003,-1
5,1,0,0,0,0.0425,0.0375,1
2,0,0,0,0,0.051000000000000004,45,1
22,3,3,1,0,0.10587301587301587,0.09939682539682523,1
27,0,3,1,0,0.12221917808219157,0.139205479452055,1
2,1,0,0,0,34,0.03,0
1,1,1,0,0,0.0,0.0,1
3,0,1,0,0,0.05913043478260873,0.052173913043478286,-1
7,1,1,2,0,0.07938888888888893,0.06000000000000004,0
15,0,2,0,0,0.1170434782608694,0.12417391304347807,-1
4,1,1,1,0,0.05828571428571429,0.05142857142857143,0
17,2,1,1,0,0.1587241379310343,0.0738275862068966,0
7,1,0,1,0,75,0.03,-1
7,1,0,0,0,0.0930666666666667,0.10000000000000003,-1
12,1,0,0,0,0.06984210526315794,0.10821052631578948,0
5,1,0,0,0,0.06800000000000002,0.06000000000000001,0
12,2,0,1,0,0.07916279069767446,0.1506976744186045,0
22,1,3,5,0,0.13000000000000003,0.1418749999999999,1
6,1,1,0,0,0.05666666666666667,0.049999999999999996,0
4,1,1,0,0,0.05288888888888891,0.04666666666666668,-1
4,2,2,0,0,0.05666666666666669,0.05000000000000002,0
13,1,1,0,0,0.05893333333333337,0.06600000000000003,0
21,1,3,3,0,0.24421621621621617,0.15664864864864858,0
4,1,2,0,0,0.06442105263157898,0.05684210526315792,0
3,1,0,0,0,0.0,0.0,1
8,0,1,1,0,0.1310769230769231,0.09230769230769233,-1
19,0,2,1,0,0.10008163265306115,0.10363265306122445,-1
6,1,0,0,0,0.09375,0.0375,1
16,1,3,0,0,0.08318518518518524,0.07555555555555558,-1
5,1,0,0,0,68,0.06,1
2,1,0,0,0,0.054400000000000004,48,0
36,5,3,1,0,0.10899009900990089,0.12514851485148554,-1
6,1,2,1,0,0.025500000000000002,0.0225,1
13,2,1,1,0,0.17049999999999998,0.06,0
3,1,0,1,0,34,0.03,0
1,0,0,0,0,0.0,0.0,0
41,4,0,1,0,0.23953846153846145,0.08821153846153834,0
7,1,0,0,0,0.12657142857142858,0.12,1
11,3,2,1,0,0.06375000000000003,0.16725,-1
6,1,0,0,0,0.047600000000000024,0.04200000000000002,0
11,1,3,1,0,0.08957894736842109,0.1313684210526316,1
11,2,3,0,0,0.06303703703703706,0.09007407407407408,0
11,1,2,1,0,0.08011764705882356,0.18047058823529416,1
1,1,0,0,0,0.0,0.0,-1
8,0,0,3,0,0.06800000000000003,0.0922857142857143,0
4,1,0,0,0,17,15,1
1,5,0,0,0,0.0,0.0,1
8,0,1,1,0,0.05180952380952383,0.08723809523809525,-1
10,0,3,1,0,0.14423076923076922,0.1781538461538461,1
3,1,0,0,0,34,0.03,0
36,3,3,1,0,0.08246666666666655,0.14451111111111126,0
3,1,0,0,0,68,0.06,1
6,0,1,0,0,0.12657142857142858,0.06,1
8,1,0,0,0,0.040800000000000024,0.07291428571428572,-1
4,1,1,0,0,0.04371428571428572,0.038571428571428576,1
9,2,1,0,0,0.06513043478260873,0.06982608695652176,0
8,1,0,1,0,0.08242105263157898,0.14378947368421055,1
38,4,2,2,0,0.13046938775510192,0.06451020408163252,-1
14,2,0,0,0,0.0723829787234043,0.08434042553191493,0
3,0,0,0,0,0.04533333333333334,0.04,0
1,1,0,0,0,0.0,0.0,1
16,3,1,0,0,0.10491999999999986,0.06480000000000004,1
6,1,0,0,0,0.10527272727272728,0.06000000000000001,0
3,0,0,0,0,68,0.06,-1
2,1,1,0,0,68,0.06,1
3,24,0,0,0,68,0.06,1
13,2,0,1,0,0.08318518518518522,0.25970370370370377,-1
12,2,0,2,0,0.06233333333333337,0.09133333333333336,-1
7,41,0,0,0,0.09362500000000003,0.11250000000000002,-1
10,1,1,0,0,68,0.06,1
18,0,0,1,0,0.1175499999999999,0.08030000000000004,1
7,1,0,1,0,0.12657142857142858,0.06,1
9,1,0,0,0,0.07118181818181821,0.18872727272727274,-1
39,3,1,0,0,0.13419354838709668,0.09274193548387108,-1
9,1,2,1,0,0.06557142857142861,0.10514285714285718,-1
7,1,2,0,0,0.2046666666666667,0.19999999999999998,1
4,0,1,0,0,0.04533333333333334,0.04,1
30,4,1,0,0,0.07028571428571433,0.07542857142857146,-1
1,1,0,0,0,0.0,0.0,1
9,1,3,1,0,0.1136,0.14026666666666668,0
24,3,3,0,0,0.08029090909090911,0.0887636363636363,0
37,1,3,0,0,0.1311011235955056,0.09420224719101108,-1
40,0,4,1,0,0.32186075949367127,0.06762025316455694,-1
25,1,2,2,0,0.11551428571428561,0.05571428571428576,0
1,0,0,0,0,0.0,0.0,1
40,6,1,3,0,0.13298412698412682,0.060000000000000046,-1
22,1,1,1,0,0.12434615384615383,0.2232307692307696,-1
4,1,0,0,0,0.06800000000000002,0.06000000000000001,-1
13,0,2,0,0,0.06027272727272732,0.11481818181818167,0
8,1,0,1,0,0.0733846153846154,0.17353846153846156,1
26,6,1,0,0,0.153695652173913,0.08686956521739134,-1
9,1,0,0,0,0.08173333333333335,0.07813333333333335,1
14,2,0,1,0,0.06994444444444449,0.09833333333333336,-1
27,1,0,1,0,0.09894339622641499,0.25252830188679276,-1
7,0,0,0,0,0.13635294117647054,0.1182352941176471,0
1,1,0,0,0,0.0,0.0,1
2,1,0,0,0,0.0,0.0,-1
9,0,2,0,0,0.12216666666666669,0.12016666666666669,0
2,1,0,0,0,0.051000000000000004,45,1
2,0,0,0,0,0.028333333333333335,0.024999999999999998,-1
24,2,1,1,0,0.27919999999999995,0.07291428571428575,0
1,1,0,0,0,0.0,0.0,0
13,1,1,0,0,0.08811764705882356,0.21411764705882352,-1
39,0,2,2,0,0.25283870967741934,0.15980645161290302,0
15,1,2,0,0,0.10419607843137241,0.11725490196078418,1
23,1,1,2,0,0.10172549019607838,0.09764705882352934,0
9,0,3,0,0,0.060842105263157926,0.10126315789473686,-1
5,1,2,1,0,0.06276923076923079,0.0553846153846154,1
1,1,1,0,0,0.0,0.0,1
2,0,1,0,0,0.0,0.0,0
5,1,0,1,0,68,0.06,0
17,1,4,2,0,0.07059259259259262,0.1291111111111111,1
11,1,3,1,0,0.08066666666666669,0.20251851851851854,0
9,1,0,1,0,0.15,144,1
1,1,0,0,0,0.0,0.0,1
9,3,1,0,0,0.19106666666666663,0.07813333333333335,1
1,1,0,0,0,0.0,0.0,1
1,1,0,0,0,0.0,0.0,1
7,2,0,1,0,0.06800000000000003,0.2175,0
13,2,0,0,0,0.0978181818181817,0.14981818181818168,-1
5,23,0,0,0,0.060444444444444446,0.05333333333333333,1
48,5,2,6,0,0.08817948717948698,0.07041025641025632,1
5,1,0,0,0,0.045333333333333344,0.04000000000000001,0
44,5,3,1,0,0.1679101123595505,0.07456179775280881,0
9,1,0,0,0,0.13066666666666668,0.09266666666666667,1
3,1,1,0,0,0.054400000000000004,48,-1
1,0,0,0,0,0.0,0.0,0
2,1,0,0,0,0.04533333333333334,0.04,-1
30,14,0,0,0,0.10031999999999994,0.07671999999999991,-1
1,1,1,0,0,0.0,0.0,1
12,1,0,0,0,0.12316129032258066,0.15135483870967734,-1
8,1,1,1,0,0.09088888888888892,0.23022222222222222,1
3,1,0,1,0,0.05666666666666667,0.049999999999999996,-1
15,2,1,0,0,0.07532142857142858,0.14307142857142846,0
4,0,0,0,0,0.011333333333333334,0.01,0
2,1,0,0,0,0.051000000000000004,45,1
1,0,0,0,0,0.0,0.0,1
8,1,1,0,0,0.08104761904761908,0.07428571428571432,0
10,2,1,0,0,0.08168000000000003,0.29408000000000006,1
10,1,1,0,0,0.10527272727272723,0.10109090909090906,0
1,1,0,0,0,0.0,0.0,1
14,1,2,0,0,0.13919444444444426,0.06377777777777777,0
39,3,2,0,0,0.19257718120805375,0.07409395973154362,-1
9,1,1,1,0,0.21523076923076923,0.11784615384615386,-1
17,2,3,4,0,0.14266666666666636,0.12329629629629606,-1
7,0,1,1,0,0.05627586206896555,0.10758620689655174,0
2,1,0,0,0,0.051000000000000004,45,1
2,1,0,0,0,0.0408,36,0
9,0,1,1,0,0.13273684210526318,0.06000000000000003,0
4,17,1,0,0,0.05666666666666667,0.049999999999999996,1
40,7,4,1,0,0.1682926829268291,0.11056097560975602,0
7,1,2,0,0,0.06120000000000001,96,0
19,0,1,1,0,0.06800000000000005,0.14483870967741933,1
6,0,0,0,0,0.2528148148148147,0.04888888888888892,-1
14,2,2,1,0,0.12429411764705879,0.16952941176470573,1
1,0,0,0,0,0.0,0.0,-1
12,0,1,0,0,0.11070833333333319,0.0781666666666667,-1
1,1,0,0,0,0.0,0.0,0
3,2,0,0,0,68,0.06,1
37,0,2,8,0,0.14760747663551382,0.0919626168224299,-1
7,2,1,1,0,0.24312499999999995,0.08250000000000002,-1
14,0,1,0,1,0.08286956521739133,0.14869565217391306,1
2,11,0,0,0,68,0.06,1
9,0,0,1,0,0.06580645161290327,0.29135483870967765,-1
9,0,1,0,0,0.06800000000000003,0.28615384615384615,1
16,1,1,2,0,0.0585555555555556,0.2148888888888888,0
5,1,0,1,0,0.03709090909090909,0.03272727272727272,0
1,0,0,0,0,0.0,0.0,-1
7,2,2,2,0,0.18892307692307692,0.08769230769230771,1
10,1,2,1,0,0.046750000000000014,0.0695,1
7,0,0,0,1,0.08440000000000003,0.07680000000000003,-1
43,5,2,2,0,0.19267889908256863,0.07383486238532087,0
15,0,4,1,0,0.0694893617021277,0.09897872340425524,-1
5,1,1,0,0,0.059500000000000004,0.0525,-1
20,2,0,2,0,0.09607142857142846,0.09682142857142842,-1
28,3,0,0,0,0.07428571428571432,0.09835714285714278,-1
6,0,0,2,0,0.04533333333333336,0.04000000000000002,0
21,1,3,3,0,0.1294375,0.05812500000000004,-1
33,0,4,3,0,0.09451546391752563,0.12080412371134046,-1
3,1,0,0,0,68,0.06,-1
37,2,2,1,0,0.11681395348837202,0.10376744186046499,-1
1,0,0,0,0,0.0,0.0,-1
4,1,1,0,0,0.0476,0.041999999999999996,1
6,0,1,1,0,0.07133333333333336,0.045714285714285735,1
4,2,0,0,0,0.0408,36,-1
2,0,0,0,0,0.0,0.0,-1
15,0,2,2,0,0.08225000000000003,0.11000000000000003,-1
1,1,0,0,0,0.0,0.0,1
11,2,2,1,0,0.0647619047619048,0.07866666666666669,0
4,1,0,0,0,68,0.06,0
4,1,0,1,0,0.011333333333333334,0.01,-1
2,1,1,0,0,0.011333333333333334,0.01,-1
4,1,0,0,0,68,0.06,0
7,2,1,0,0,125,0.12,1
1,1,0,0,0,0.0,0.0,1
1,1,0,0,0,0.0,0.0,1
1,1,0,0,0,0.0,0.0,1
5,1,0,0,0,0.06314285714285717,0.05571428571428573,-1
2,1,1,1,0,0.051000000000000004,45,1
2,1,0,0,0,68,0.06,1
19,0,2,1,0,0.06652173913043483,0.0875217391304348,0
19,0,0,0,0,0.06276923076923079,0.0553846153846154,-1
12,1,0,1,0,0.1054285714285714,0.15857142857142836,0
7,1,0,3,0,0.053833333333333365,0.17,1
4,1,0,1,0,68,0.06,0
8,1,2,1,0,0.10223076923076926,0.32292307692307703,1
11,1,2,0,0,0.10027777777777781,0.09333333333333337,-1
3,1,3,0,0,0.0,0.0,1
9,1,1,0,1,0.01942857142857143,0.017142857142857144,1
5,1,0,0,0,68,0.06,0
26,6,3,2,0,0.18027450980392135,0.15925490196078418,-1
40,5,3,1,0,0.2226734693877551,0.08716326530612227,0
23,1,2,0,0,0.20661971830985923,0.06836619718309854,-1
5,1,1,1,0,0.03709090909090909,0.03272727272727272,1
2,1,0,0,0,34,0.03,1
2,1,0,0,0,0.0,0.0,0
21,5,2,0,0,0.06091666666666671,0.09749999999999992,0
1,0,0,0,0,0.0,0.0,1
15,0,0,1,0,0.10049180327868833,0.15534426229508222,0
8,2,0,0,0,0.08860000000000001,0.1292,1
1,0,0,0,0,0.0,0.0,0
2,1,0,0,0,0.0,0.0,-1
11,2,2,0,0,0.18758333333333319,0.07883333333333337,0
25,2,3,0,0,0.11958904109589037,0.11038356164383555,-1
15,1,0,1,0,0.1103809523809524,0.06571428571428573,1
13,2,2,1,0,0.06942857142857146,0.09738775510204073,0
2,1,0,0,0,0.06800000000000002,0.06000000000000001,-1
6,1,0,1,0,0.09430769230769233,0.0553846153846154,-1
26,1,3,2,0,0.09870967741935474,0.1565376344086025,-1
7,0,0,0,0,0.39833333333333326,0.049999999999999996,0
25,2,1,2,0,0.06276923076923081,0.11550769230769209,-1
17,2,1,1,0,0.10156363636363622,0.23399999999999999,1
13,1,0,1,0,0.060842105263157926,0.07578947368421055,0
43,3,9,3,0,0.15938053097345126,0.09900884955752223,0
8,1,0,0,0,0.04911111111111113,0.16177777777777777,-1
1,0,0,0,0,0.0,0.0,0
14,4,3,2,0,0.0634666666666667,0.1464,1
8,0,1,0,0,0.12362500000000001,0.1805,1
9,0,0,0,0,0.05440000000000002,0.1664,1
25,3,3,2,0,0.20479452054794517,0.06947945205479446,0
32,4,4,0,0,0.0884415584415583,0.08690909090909069,0
31,1,2,4,0,0.09600000000000004,0.07448275862068969,-1
8,1,1,0,0,0.2919999999999999,0.05666666666666669,0
17,94,1,0,0,0.13635294117647062,0.1584705882352941,-1
1,1,0,0,0,0.0,0.0,0
3,14,0,0,0,0.054400000000000004,48,1
41,0,3,1,0,0.24392156862745107,0.07143137254901942,0
10,1,1,0,0,0.08428571428571432,0.14171428571428574,1
40,6,3,1,0,0.11689552238805963,0.15280597014925396,0
2,1,0,0,0,0.0,0.0,1
11,2,1,1,0,0.0694893617021277,0.07148936170212769,-1
9,1,0,1,0,0.05726315789473687,0.09642105263157896,1
10,0,1,1,0,0.053217391304347855,0.2295652173913043,-1
1,1,0,0,0,0.0,0.0,1
2,1,0,0,0,34,0.03,1
1,1,0,0,0,0.0,0.0,1
19,2,5,1,0,0.07776190476190481,0.17838095238095222,0
10,1,0,0,0,0.22178571428571411,0.10200000000000002,1
1,0,0,0,0,0.0,0.0,1
36,4,2,1,0,0.14013953488372072,0.08530232558139518,-1
25,1,3,4,0,0.08437209302325586,0.1296279069767441,0
34,5,3,0,0,0.20571739130434774,0.10471739130434779,-1
11,1,0,0,0,68,0.06,1
4,1,1,1,0,0.06800000000000003,0.060000000000000026,0
20,1,2,0,0,0.09657894736842108,0.11547368421052627,0
4,1,0,1,0,0.030222222222222223,0.026666666666666665,0
4,1,0,1,0,17,15,-1
17,1,1,0,0,0.20013333333333333,0.1436,1
9,1,1,0,0,0.0826428571428572,0.4082857142857145,0
9,1,2,0,0,0.11933333333333333,0.045000000000000005,0
13,1,0,3,0,0.06800000000000003,0.06000000000000003,0
2,1,0,0,0,68,0.06,0
17,2,0,0,0,0.1265714285714286,0.3631428571428571,-1
4,0,1,0,0,68,0.06,1
18,1,3,0,0,0.0814848484848484,0.17266666666666652,1
2,1,1,1,0,68,0.06,-1
2,1,0,0,0,0.0,0.0,0
14,0,1,0,0,0.062962962962963,0.19792592592592578,-1
23,2,2,2,1,0.14858695652173887,0.1505000000000002,1
12,24,1,0,0,0.07713333333333336,0.09800000000000003,1
15,2,2,0,0,0.08021428571428575,0.07400000000000004,-1
28,0,1,0,0,0.13216513761467863,0.13350458715596367,-1
1,0,0,0,0,0.0,0.0,-1
4,0,0,0,0,0.027200000000000002,24,1
26,0,1,3,0,0.16741379310344826,0.06403448275862073,0
43,25,1,3,0,0.18491743119266038,0.06735779816513744,-1
1,0,0,0,0,0.0,0.0,1
13,1,1,1,0,0.08720000000000003,0.11648000000000001,1
5,0,1,0,0,0.058285714285714316,0.051428571428571455,0
6,1,0,0,0,0.12096774193548387,0.048387096774193575,-1
24,1,2,0,0,0.20536170212765956,0.15246808510638285,1
3,1,0,0,0,0.05200000000000002,0.045882352941176485,0
3,11,0,0,0,0.0,0.0,1
17,0,1,1,0,0.06468292682926834,0.06731707317073174,-1
23,4,3,1,0,0.08286956521739135,0.0756521739130435,1
9,1,2,0,0,0.13638095238095238,0.09447619047619049,0
12,1,1,0,0,0.10508333333333335,0.06633333333333336,1
1,0,0,0,0,0.0,0.0,1
5,1,0,0,0,0.04911111111111113,0.04333333333333335,-1
7,0,0,0,0,0.05872727272727276,0.07090909090909094,-1
11,2,1,0,0,0.12877777777777777,0.1017777777777778,1
10,1,0,0,0,0.11933333333333336,0.08000000000000002,1
6,1,1,0,0,0.10527272727272728,0.06000000000000001,1
36,2,5,0,0,0.16389565217391325,0.08351304347826077,0
7,1,0,0,0,0.15533333333333332,0.08000000000000002,-1
12,1,0,0,0,0.06800000000000005,0.07558620689655177,0
5,1,0,0,0,0.06152380952380956,0.05428571428571431,0
19,2,3,3,0,0.10428571428571419,0.12567346938775503,0
1,1,0,0,0,0.0,0.0,-1
10,1,2,0,0,0.05254545454545457,0.046363636363636385,-1
6,1,1,1,0,0.13633333333333333,0.06,1
12,1,1,1,0,0.18514285714285714,0.0922857142857143,0
15,0,0,1,0,0.18423999999999985,0.05584000000000003,0
8,0,2,0,0,0.05230769230769232,0.25230769230769234,1
8,1,1,0,0,68,0.06,-1
1,0,0,0,0,0.0,0.0,0
7,0,0,0,0,0.040102564102564124,0.04615384615384617,-1
25,2,3,1,0,0.09352238805970131,0.0952537313432834,-1
3,0,0,1,0,0.05666666666666667,0.049999999999999996,0
11,0,1,0,0,0.06276923076923079,0.09015384615384617,1
